f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,label
391.7519145341183,454.59156325187655,475.3269385907236,338.7024854024073,375.9429002352083,367.6684653181572,362.17631867477263,436.4714138241298,441.05303441283013,438.120649755912,376.603676154378,306.6871025262572,330.35034075889473,306.8604572403063,325.95546958193535,302.58279826972955,265.55873128801676,267.1406250679711,271.86691883501874,216.7967821275014,355.6485878952765,329.81540967717723,321.54477070348685,301.4542449163083,260.9302868296586,304.3339611915721,286.8109263127059,234.73134986112493,217.340580016578,217.34419378870606,289.5123859742538,254.54449834071548,272.6031355041744,341.2855925503108,321.48967560291936,302.4872029071368,326.2601934825978,356.91706799463793,368.8353468183677,377.6318348907502,407.6857604843487,374.2572640374206,389.69153581449217,385.19187278923596,439.5601049037615,328.09097562008003,326.9529897542989,308.8654347166997,270.5502881550516,312.5343386258003,263.1540828210794,272.8917550600039,362.81966702470805,361.115280299323,364.51983225831566,396.31753815733225,370.1734471713846,497.65819213249995,501.6970266789257,458.30860853335065,0
332.01604705370755,303.64275832211814,312.905399034447,336.5155417573839,340.8380688620933,326.20100489225433,320.3811213069622,306.53635020578923,363.2636567855085,315.06211927038873,380.9605350442852,347.91230165322565,334.2486820990167,303.0237687674921,315.5790986154197,293.38883516451915,350.04830914415794,352.31058718347356,319.92083433329856,298.2642620522866,352.38170581238586,335.46910172087956,320.44329369502367,265.13204640571877,320.28539037955727,363.79753856553725,278.05550292672183,333.8705335583371,330.39950322494605,366.5574498283391,316.2302333926588,284.7268990689569,250.65854027534445,324.56864714199617,327.9351068990292,255.57564432738343,285.54920992791546,278.3239330820399,237.55248900371703,240.35932923136764,193.98925600687298,181.20354522889085,233.3022362596803,221.9992130851761,238.78175834068645,268.5327094485408,257.57169480514233,236.03145136185495,299.18048326365397,329.9409455287023,286.08758515596435,289.0168319267855,338.11623939794833,329.0133992554378,452.92925437558307,390.08109835355185,426.13176265654374,435.4738185010206,457.97160048920045,479.19249972067564,0
250.13421647165814,247.93392004800464,250.6894183885836,203.9196382085379,252.47787402550182,310.68666541489836,220.88243668105838,228.03456737864852,261.86689828499914,240.25058124832424,252.29321522676648,284.14805414133946,304.3403904429923,264.1164788184526,344.9260943419921,408.0981884647423,421.54347530220326,410.76782226629786,370.65897029030236,375.21033680315503,366.36378106123885,352.82056360756354,324.1250400221878,331.72093484903723,353.9381335977381,460.4353362075408,401.75315870921696,425.5994073800674,420.30247862143875,423.97893951977846,470.5720801084821,512.1002787534811,494.7598077789652,429.58946773804115,393.935291994504,327.6765520492923,341.03911498946445,289.7775832683881,314.91216012160004,370.24355960895787,356.7216550563618,333.8915418974524,310.9350911188448,282.6999490267788,256.95972844621815,324.224653214585,313.9274022305671,295.65510023026496,334.0341592873978,312.3097585305103,312.01545742359076,315.9354217935794,368.35285492699,360.1126016702343,355.78362009334455,385.68020290800746,428.08552217225287,421.82449975135603,458.6891106391879,462.5895677821291,0
143.8489960748866,233.06872022629403,284.584591184817,234.53846243405746,257.60574456980777,318.1261590389734,319.84659760565586,368.44762087504427,329.7822731806451,366.93618723795953,312.1706809596382,284.0257371900232,243.1746936705337,294.55341445657433,326.019836093657,310.88959340763057,305.2326360223354,328.2603485301918,396.6421737309238,465.56635285737576,429.1176834926852,414.1276398509153,470.2910046870134,446.16757512439784,443.9992152952922,410.6732567133886,398.3976281903522,376.4632189866881,423.8966579437508,366.2036221840614,354.0331058981947,309.0593416193821,379.18678428789525,417.8305519169377,356.9775414539971,398.3044961659414,389.9038146012754,445.3175157203059,430.4236773709081,441.79521069814905,487.64925337524517,448.4664612212946,464.4883679031664,493.9874905853275,522.5865872446532,487.8702224672835,410.6384814094349,401.8682583431914,413.14666223801044,424.0025830802554,376.8957025063789,381.9293684757758,425.15554843059226,393.3899620576866,360.89084228154667,312.43365412978363,328.7993559825379,360.8965486815157,341.99723159277437,339.11545018900244,0
260.6415281333119,311.3450738013679,312.36857231794875,314.38264551506774,264.50921211967096,303.94120503589926,353.1361175439881,308.44289307166207,277.21747529075844,310.5945317621097,388.121811939025,485.5545270442141,447.2101309672193,459.2907338020061,413.98067725495065,444.17632152242237,331.11719805730434,377.55797498907884,393.21639680508736,389.32369558616875,394.02350791590123,376.3932769051536,362.9744661073983,322.20929883007904,319.6446719534579,449.0974264436267,484.5391820789258,490.4847933996137,370.16546385124616,465.37569058083125,439.1083484727082,334.260133751713,420.3245820686033,354.9194683839042,452.8062864379872,421.8371152175496,497.0709618515045,442.2841150068699,413.96792734701796,478.40502665049564,467.84205248800686,380.2357572839054,449.33502734533255,363.5770871244479,402.848541323384,403.2134792500072,369.27278557274593,353.058839729175,335.2535060308573,288.29760349018443,401.77607446750727,371.47121085732635,359.1539837291451,289.18285475386443,210.57902389818486,216.5837524081203,251.54346129939256,249.18939541364801,318.7666233072211,313.03668932199713,0
699.3213867064442,723.175669800625,671.4485299750133,641.3288645435944,705.5117631009132,746.190584937354,699.0769094753095,713.823630033768,701.9352553034263,722.5622693007908,696.5643414305863,702.0817547283785,744.8778815060028,732.5256521253289,686.6301409035761,687.2828740079168,689.0227790391543,675.8276068269031,690.115839720039,700.8865063678261,684.5883485412191,716.7100392948072,662.0847413669318,674.426074272814,720.4019518672404,751.4469356390392,710.2456873813273,683.0685157614713,676.0960680507693,694.5426653225466,735.5882486180385,716.7795326684159,672.9980304878297,712.9825319131418,739.7917807994456,733.4445648121507,737.1876828494602,723.9306650668632,671.8684562658767,683.7395300933266,747.4126176674039,695.421392498352,656.5106389331572,719.0832080078683,730.4755840346683,701.9138632322582,717.6679268603118,683.219221885517,692.316214423489,658.7016137215585,677.085209403437,739.8415987806956,621.0541794776334,694.240115725332,690.5799953006234,718.7859050835648,650.5902130096628,684.837574686927,689.2129825828908,714.0551028720336,1
216.44598108051855,219.01862643601984,161.29806936132482,145.98745253339987,858.6114703157239,812.7394303279702,163.95367232656042,143.6213140408577,127.06190079173577,200.91282358705766,894.9248492357636,203.91434197379047,215.05134350575818,167.26552201771742,154.63451712749787,157.4050616563704,126.61993183641295,151.98289089936492,880.2504766852826,152.33461095292037,169.5726665093324,130.20668891730966,120.15536181963219,177.91033066543164,1027.5233809274177,128.5972929928966,214.6949296577121,128.7510550010249,195.56194535316484,241.4064413259946,161.50318778114234,185.93346941525323,186.47831091266534,710.9334274599827,137.6308419981647,142.89080397936416,171.421797157314,155.7291350491418,190.30932000080233,135.4167091700617,209.2187309785346,133.87012117763064,884.98136163598,170.74857244617812,209.380617422308,138.8549723913223,222.36501374089997,201.95792372684954,799.7690192754376,143.4922018782621,227.569991642618,787.9085303916804,211.56995412873974,211.71605432925543,202.1024211989766,847.2295301153708,162.4692293353612,194.71648288287082,241.0170858532504,938.9195380259961,1
384.14986022917486,355.38547669640445,448.4791465612008,495.7004164208346,462.27664565945713,428.8203031847088,370.92931257269004,405.30514721959855,404.50226996079294,456.32761324737265,479.14337160275323,454.2926121393877,468.18421038213614,426.2358107463039,486.232704937288,449.0164184007818,475.71898653997783,498.239716255719,465.4074607853863,483.4416859553238,503.3606818087494,434.67339779689416,409.29917749804025,397.3807655034398,354.49638983307324,356.19439253091963,376.6943706383491,391.8959303986624,416.91670874299393,416.19970419233994,420.3992693158136,406.6880812447132,452.35226045037,469.70885469627115,437.5210026729731,436.0671177106117,386.06969151284346,408.8247386698498,295.6065214063709,351.5159232238217,374.91171439348847,367.10861504802557,333.34536237779105,350.70145643851043,311.0361501463188,298.7143694093829,257.926570462181,236.9780105125124,250.92653145441903,310.0315902360726,348.914417475109,395.9782916185565,374.03897028645684,357.71088730235573,295.33998854441984,296.1383082339633,265.7452384722377,228.8541272466511,193.28151728216332,191.9526626955984,0
495.20616065116394,505.8927833336827,518.4508541289431,492.88240137758675,465.5249463166345,505.8127773819567,437.5133021627742,438.27094841868706,452.07517544581617,429.05981654300217,491.43451646578563,490.08562963514214,457.1223431555628,494.9540629019108,498.10346174876844,456.13200563645756,410.4993035681639,482.34384558671945,410.7642734744588,446.9745707374892,386.766378223428,387.8890394750803,368.3839364498545,355.4382230877038,373.3984989029189,362.6272369032289,430.75426058333153,343.4681572116731,340.2390552998941,364.9507740365751,331.40156547177816,343.5273167342042,306.19504300904566,339.93969921430767,276.46199472712084,298.7446154431763,281.5607383267142,275.4960369024306,252.4139334607837,266.1922576615638,262.1455313809112,267.63404814803636,276.437377824348,316.79942696216045,258.888661208378,212.10966535569622,251.93423906802366,193.74869747546776,199.11038741566372,214.502978247364,264.117623684361,236.09804737266757,262.4619535120734,286.4393531289675,225.80883481361906,239.52221021700225,240.84481705870616,232.335245406405,220.32876347488929,270.7873633849067,0
275.7814105050634,310.3453921919987,310.24600388120905,264.0045832292757,260.79602679768925,284.54334353135727,240.79435434328124,254.56919965244867,258.9408221815996,239.15815631174084,208.32846671728535,211.3353650711261,178.5529189147822,209.37556638405482,268.1647740654378,304.5184290834837,247.16726688734673,273.92126714387734,289.8162779433437,257.2706759696992,255.36571805939585,289.2887209168145,298.1603087387024,299.4207642593483,256.72612878452674,270.6053671412961,238.1887696076893,240.56803237907744,241.07198534954813,246.64369688376712,234.0298816399362,258.89193816118853,255.8192948601533,223.56962761296626,198.8325015784814,263.88552358329713,287.3343469932087,251.5791541688117,290.8950410789238,272.04709095972936,282.97863874549586,298.49963804293634,324.4730385779063,366.96921521717957,353.98553987981785,396.3001516973975,407.25063853899576,430.58238144239425,430.88202252055237,470.8553619563001,480.32663152091453,496.28684534065746,473.50743037153103,455.5874520762519,498.21789527839263,435.2248220828698,393.87183168531857,409.0741538931574,411.10186430261996,464.50708351330906,0
368.3591318794689,346.4964481873818,305.9822547695342,310.930545209448,347.2789647428721,349.6251472339643,411.74207040822455,469.903879376197,482.92996155394223,491.9097439719837,495.62247748953456,439.05717945521235,429.851077903842,443.3507555126512,403.3920036180532,385.0681652016026,380.73920989893054,384.37499409402704,356.02484811289696,332.1516143129207,260.2089631844383,232.71323896858362,241.7324100604341,277.968861039887,277.65867223708295,280.36976144837126,230.93576600449984,166.9234926474437,223.90631432953538,225.8425626488164,250.36004058043721,291.0191333399626,368.1931498662201,337.65332056911205,375.4390485670823,418.5223330965775,390.64104430664446,436.4395165046465,382.15332356593433,341.92354685563237,282.3731206790133,225.58516953209542,284.49392644692597,357.72420468031424,327.70691933659356,329.13273771742905,402.14555918015304,438.7564885460391,387.5449848490614,393.625216242161,417.9591425046125,465.9361936814705,448.03108132970954,481.68244758605516,498.2172944132355,390.911882575292,422.417718039971,406.56334538229845,447.4276995212946,458.1267788248339,0
231.5489712215029,247.98067719402138,121.32237479018377,168.54156058631244,166.64581122326564,206.9780526733669,149.05113682905616,247.96785959331325,149.2993991726152,197.2855844042777,702.0489290670645,885.0355506614279,147.63150089214454,790.6396168495446,249.87208956737163,183.0466230487527,222.53459379241977,180.47065169781447,137.1141112493365,230.12784544838624,163.38690894273606,209.83736070024673,221.60942963315637,187.08761202164177,182.356844982826,153.26234241324934,124.1007830036213,885.455866653055,205.33370521375505,255.33849036407878,218.94464776488485,156.4200451620673,142.24673496932954,660.5929238152958,245.29789148752755,155.97135163213605,174.20784507585,259.2314261457136,245.94312082999366,142.77194102494602,234.85967485495138,165.5486064726375,237.7968140443397,143.95967738818015,775.2503053459365,235.44614060062855,182.94435204538453,248.18416676322335,164.4762708631899,161.09689094156732,201.23092403737962,234.79335093304695,124.0148142187754,198.00162054402062,753.2656800002245,140.14471515386415,144.0031130468362,739.1613438864435,164.46552027318037,199.79869194635387,1
130.69540464692932,826.1085584350823,158.0315582748733,186.0901245320519,725.4506302794373,183.03295722459123,174.96784692531455,159.01695243469072,205.59380942727162,860.0438671750837,175.8048670068803,240.60947065044792,176.63410558539866,247.6696588935585,221.275721527456,157.3314387541178,162.93269308857043,850.6249991016698,212.41528175560165,138.2484244897463,152.07098441782992,217.68498580119928,216.46206669872393,225.25037656899863,174.36992637656505,219.4047177260669,191.52478098981103,240.69034382178455,227.09676003071272,211.77590166071369,201.04777259623071,844.696962412116,195.7485236829291,235.85470077975927,251.86837193288346,114.29753450554067,798.1142704677958,165.53566660849617,203.90523713759487,197.44769649040572,242.7537150560917,130.80975949943502,190.1007557628034,165.9894456086985,191.2721959668076,218.06376917217008,215.179003851354,129.7288908530961,222.21257530549403,251.77918874868706,210.72012080375492,150.65083004267862,160.43100556025644,142.96428433740493,232.38441422294244,166.00586377206722,246.3298155558089,213.3627376957133,161.9583212362495,158.9368691617691,1
832.415535826885,778.8477378818018,723.2426746586327,763.5088370611081,791.1160059508958,832.0204667080926,781.0887248865781,829.4940248261037,732.6777896567963,778.2035202467665,816.7403437099268,814.389672976692,741.9374166716725,769.7919458302628,787.333098494556,774.1903967365331,820.0251912641015,791.1148718210517,754.6839098704426,802.3102237649956,803.6349342734565,762.0618154357088,768.5180839441534,773.0009650240203,824.9576206218402,788.5859830085235,735.5592847258482,760.7076323558476,808.6897061593563,780.587682911929,760.1081003881033,781.3318746257253,815.3257439484627,845.1959577326896,789.3438498514304,803.0327734007379,788.2881645110907,796.2666420074021,767.6678674012253,826.9184169214476,779.3330661358627,763.3066296674842,771.564565471863,807.4172325164202,773.3206289974568,828.710059719171,806.781892067977,812.3308549883511,780.3251600823698,775.256810564704,791.616137930313,761.1141367921473,802.6032555778819,813.7244888278902,773.4923878121223,808.037097556784,797.1592659812683,818.6991693065647,831.8831705119457,810.3366335737185,1
244.11080870136945,301.9751672727604,259.4324582974685,224.96382756504545,244.59208012650745,227.30836681475338,193.4082516067611,213.10127413911565,267.56442172995736,248.3282027674206,286.8624049308804,236.95414568569268,247.9181073091576,201.04564906525638,215.78839216846168,240.15105643567148,247.53701271095767,303.45172898907805,298.59966668645995,247.3306161089913,239.51359617308054,232.57118829566838,249.58671057257692,311.5086839876743,293.4002322785782,286.4435844993707,269.8442736165196,322.64933321377066,333.01298996479073,304.11441465878954,313.3362641313227,280.39807693092087,301.56865926696565,300.27570535444573,299.8284821276317,356.9963858426036,277.30657385570356,249.80132275245666,331.0941732155182,357.36819017833545,376.75957260734356,382.90802112451365,375.0765937688319,384.9915364819507,383.7979559302126,380.8331184311618,429.91848537550044,435.05190767967827,457.86726014665464,441.5646489521637,466.56563031314204,500.1945427341151,497.943430888064,488.6990123939197,451.912528729959,472.5183055230536,466.09106829606935,478.70318734140244,421.08827914107655,476.22680555050476,0
366.9052868971638,397.8919347008201,468.4352577014058,366.5127155950537,438.3346967051733,344.3761455290126,366.85882439236514,356.4971481369374,350.5215629648872,430.38795446632025,360.7238381518658,324.37752621893827,333.7450034343014,297.5080874100393,345.27708565241693,345.5057057038538,405.0443592307693,484.2463839294965,480.6736505774986,462.57976639824506,405.87433637687633,403.44824340279445,380.225425788043,353.9075637347338,296.7795348431193,299.9233756699791,268.2440903736589,268.46054866348186,274.9452816187514,353.758227614432,315.95226706153517,318.2701891210385,294.0940834599659,343.49951823707704,407.93141215989715,397.2715802903761,362.9487694275765,347.1293162394779,325.24047195772823,402.0867813283609,400.52288438784274,395.6943015863254,306.0482747567596,289.27368864088896,341.38651174044264,327.46130280786616,391.7163212982996,303.9216747789284,340.3167737443867,388.5550592102679,294.90551379029415,317.3461488408534,341.42995909784764,327.94320075805535,268.6757223304292,231.25169049429448,245.33780381622927,222.46501759514422,229.45072473700057,153.78697320651912,0
145.09899792064448,192.05430576947654,130.82788638427488,147.63827173253028,147.95360181252556,153.23675742835945,203.96339402387613,113.0246003721735,192.22358415206696,213.62340836155028,131.45159338541083,189.65429475122062,639.6974401748262,146.60715539950326,804.9208729606107,175.61522247124896,250.13243764625167,243.79306175825923,129.16126164001778,239.85998805770947,177.41468783949844,179.3631354106748,207.15192152722568,178.26709399735694,253.195173157846,245.31281193258476,157.2949433794056,217.82476442481715,231.2257570746038,849.4662387647419,201.07152866771446,187.47993500760577,197.15382768971963,134.49818522961834,157.13512695879325,153.57007399528263,247.3605440046884,150.06053203884824,155.56479969990065,181.32780683223638,163.2661357770749,242.954481857425,680.9501753454286,178.49568175642622,246.4874229987418,229.96732385936667,231.04780049387495,955.7640900653886,181.14449058211588,235.20992543645468,206.3136470142018,746.8164166643218,203.72022954392742,235.67156869466328,134.711459588401,250.70016247241205,220.47620905337993,166.92935609806824,180.2756372952782,177.28284364016352,1
231.86052169110295,193.23412557913025,140.1622613700601,235.69171380150956,805.1906866153464,828.5929984914163,150.64449996198954,240.12119724041352,926.5906109351397,199.98283797250141,157.8339696244369,184.41411383740726,142.0359105503947,891.9439328497707,779.6651314664873,192.0785188030365,146.7336706616373,131.7406549596369,169.20865391322846,115.5682918826794,851.7093632525199,155.10318189218464,233.34830777037305,945.1001209039018,185.6306044301304,149.84110075021465,218.19213027158992,267.2356490560451,203.80341303436595,203.996415425681,134.52999225858952,183.12447502489078,140.416359514035,135.14461978303427,181.2181536908656,140.71405809878786,206.64192256140387,253.49680927186137,164.9701344554507,124.2156386628277,149.9574913087281,954.2899268104366,188.35068425489777,203.07426279867423,238.85789513016522,221.90705383850306,208.4456460209788,151.97267959683765,135.53144463017364,700.4643085818967,887.3816851155145,226.47532200887997,221.04214750198364,225.37140309629117,140.59131899855174,228.07021750556873,671.7668857747175,209.93306565391427,125.23708811814505,192.53075758453488,1
175.92152775568465,172.35971001301945,225.87918409040557,721.7564828299844,234.55380686370685,211.84615318679013,245.60931476108038,143.59079165904754,227.9660468034424,141.36230883944071,246.20605885998515,219.10595857168943,219.73287336307027,171.2422528777595,658.7219300621507,237.0958062403669,209.6820519288053,180.35559941480795,875.6896031891531,136.0016421933801,766.681801823916,190.27873552218412,242.85795355423312,212.58139997356395,248.61878132198788,143.29516488624,186.88172914444746,217.7454197373848,879.8629008384257,185.57555350677916,131.47006003142758,169.3801847491893,205.93670284158839,191.80233517783506,241.81959948075658,231.4651379495722,190.4842419424451,213.54781454533477,200.14739475335662,218.66841425717863,219.85314984896692,191.64927406067542,838.0713535517673,237.8557672496107,122.60537632266798,107.41218367647957,252.82519212207413,179.9179981209314,865.9753741338616,152.30763318730396,165.9289547183659,995.0883145659985,180.1053109142634,247.65934523165652,197.31042148762694,175.30212680925513,227.76928749944008,191.57202257858208,836.6687573849774,135.6823015615188,1
488.41818970569983,619.0415454100184,715.651715276844,655.5725119277615,560.3960197815753,404.5208964404137,288.2978761071622,269.195390668845,348.8880157429188,452.4190661248026,635.6678212659142,700.3597174444764,666.0623978871516,557.7011654300263,402.9045486993682,282.1602785974658,218.2515564695091,333.21097295118096,471.0584780915603,626.5752018927869,695.5436577932402,712.4197450433911,548.0065096828911,367.5516044669848,278.20156169991753,244.5303986367964,334.5391085501959,466.0143316853983,632.3141619594714,696.3178022254988,676.9436216194997,581.4160319951079,399.3978639303289,253.4792176180731,243.82330388897535,302.8241561333235,463.20941711884024,549.3401363145074,713.3588933167523,640.1670002197369,566.3801579490311,385.2170066309751,274.73048795923313,285.95155255322004,324.11656989663254,455.5505345994699,609.6106737109069,671.6978979860895,686.8509278105539,562.9646186006568,392.0362131521805,295.5012836172788,265.37697219599255,324.84727759249665,479.8727111698608,614.8619530081506,683.3732238607281,618.7719485264415,546.1812104942622,397.7219098482629,1
943.6089665601509,905.4232419454488,975.8866438726086,961.0938541402148,914.6879065314553,946.8621317551998,936.8035411715697,946.814692392681,944.5249201286921,957.0168128042149,977.2047190261867,947.7046127522738,953.548882464998,976.8457201600734,926.7787983474352,916.8983553071699,957.0238579198676,909.6526716418787,920.0347043533957,977.8496788888124,897.2779616915822,947.7963713801464,904.169907218454,950.4881542436549,986.035259781835,914.9067739097918,887.6420150556934,949.1401347608235,924.5356166592968,935.6229005655072,949.3428776465788,954.2985137817453,954.5442468068898,939.5385658766669,951.1182385769923,935.5255688198124,932.0007007446472,939.8180271211195,954.6564411811613,924.0494045873837,945.5955941875216,928.7496098164542,921.8261909843548,966.5104281922552,949.5031550407269,949.7337668719964,916.5910647927741,934.0600221385434,955.2437226109882,949.5303174705232,1004.3401651412051,945.72245885076,923.6007471266705,929.3461239484892,918.8122117657335,924.0659323532989,942.7181954713725,928.6309494447265,973.6270814991454,962.2502803029766,1
734.983308970274,783.0849565512583,740.8902207200823,803.5543494391052,770.4624200820199,769.3549842056817,726.4154602994435,776.1409296397753,753.9956458566,745.4015784415906,743.1058081437712,728.4736520804703,759.7511038767582,755.3294602638526,726.6637185098356,772.3728161965254,812.7158688088018,723.9033348021057,756.6728464515003,800.9616992347989,740.0694426248622,770.4957121727884,769.3164107479786,775.9601345003551,805.3197509031761,714.7575748390212,764.2757614929283,746.9791344712334,758.5094756056999,760.6297301359017,752.1503161454423,732.3216001208285,734.0244126456147,812.6440905102932,724.9644825997055,790.1698742590445,733.6279001523812,761.8883835611975,808.708266943872,779.3746582377695,723.5509193142675,751.078126436489,758.8570882164098,785.2680438415553,760.685291924132,755.5320724803322,802.5030413998724,799.0121867044152,776.9703950210994,743.8509347334301,693.2222098416729,727.5271828110225,720.9086500476772,757.9741459526018,782.9517263837396,808.8992953793999,791.3440385407447,741.7611672802608,765.8528480837656,769.5617716296912,1
150.5017488840682,913.4058954997049,208.52584097553512,140.13713739820034,205.07977266709798,252.20631766938698,194.80100653001432,155.68747809140376,228.23783580394962,256.14672128372723,199.43042044957576,213.84055368836374,220.06526247145152,852.5285929727837,153.8919949730432,126.57663817301334,124.4573207149355,139.11207213134287,906.7084725471407,134.25505924565834,120.02830897921613,193.66640734270936,172.4984408978143,786.0029901683914,204.04111949682303,218.5751236391317,136.26428708070827,137.81212846545804,216.85828191740598,191.8124391299138,144.27098205865482,797.2025782546665,180.84189219268498,244.27146130583128,196.59656702680482,202.5630374728372,748.3831510522789,135.32929178942783,754.0514076102793,161.11880361495164,232.67448524728002,162.2621870172648,230.9567411552709,254.0316044228771,180.94967268340113,174.8254378124484,251.9079833847391,208.13788423083025,219.9725969048706,211.2020227501803,184.79554413761332,195.05505779166458,111.27563902613855,211.93147164330298,126.76975962303797,171.5087326319237,217.34971282906548,136.52760022268612,179.48442427918144,191.33110558283255,1
683.8595972512157,706.1126952408172,711.6062030986985,804.4192479363477,711.2203312178169,688.8995746649344,729.6478078616753,691.1662887145704,715.8155896291713,705.9806955368775,730.3045019750838,703.3238981211279,699.9509599951537,744.3302472089681,724.5807556437732,718.0601901627456,669.230279576064,732.9000065446156,705.5875539800437,724.3144925548704,671.2468422201046,724.284643682818,722.1819685248855,711.6156931785263,695.2034783570099,746.5052962263729,698.6907229789948,740.1091594857586,743.5331382015369,696.548689425928,736.0555511654239,706.6115255700144,733.3173282775737,693.9567946783944,714.476762266461,719.2806374010157,716.6192810417099,726.8843015300478,697.1344923201179,703.5452190898254,735.2002259421471,707.0455811198091,704.9223689523218,696.308651974801,705.853157468074,691.6777886449672,735.5866938810123,706.1276022341815,690.2624147429906,712.2749800866291,682.4420931206266,695.959867177613,751.2164620223509,690.1508840423483,713.768435268141,772.5140474312608,723.5855377263463,704.5843968034052,667.6624941791753,721.527212052735,1
481.32140457190974,619.9477201851248,673.9413663631425,685.475893029378,543.0838013892766,384.28803656430887,307.494524036887,246.59323248226121,353.7202145883166,485.80527547339494,621.5276544852316,709.3093975555145,685.5771086003633,548.4503853233579,390.68302095939794,297.2967152754614,308.9854277113615,297.94777792048455,452.70046757985176,600.3630009021382,690.0921101228943,650.3601724844352,564.1963100291625,369.08811652293014,271.59583806515604,243.50966988288437,350.26322722448316,474.0243160223802,592.8483273361046,702.5118643011517,651.3290875257296,528.1045629425663,420.22022173887234,271.52166659586516,263.22977299927055,320.8471286523724,479.9305506356402,647.6035866905614,700.3506567390386,662.6439156157522,525.5998657402122,415.8350859346435,289.76241155012184,259.9120813992641,328.77141172731086,497.4702963626404,610.8652516195427,707.600819198801,706.2009849845557,553.5643154870334,391.3031903262805,269.04112001241634,242.05658352040285,331.10522667988374,508.08977384287783,628.2835987585862,700.6661234916701,672.7604723186612,520.937756747283,396.1078996844082,1
166.2541481372263,167.58514685333608,129.22907181709448,211.49838142589962,109.97426992979078,230.07672273473565,152.94636795365582,146.6649961483753,829.1700548029927,121.29846825813868,157.9685905531046,278.7176109852022,113.9254272935639,188.07002112829718,167.51651186235512,223.12784136046415,195.23974222504106,123.91673724924316,132.49734646981923,213.5129325136938,216.98162025304256,215.6750029292204,197.7892506242074,230.4125035976026,168.1637701223316,169.9427117528702,211.02548096820595,174.2754363748025,247.8082174056833,225.673331323022,211.73928113465067,236.13389274639894,213.0454277933522,121.50090385266617,159.2471755113973,167.48593794115612,169.98991639515697,157.49620825739274,141.7238399592861,194.05385463445762,215.20471998602795,125.62582638763453,156.31943556816208,776.8303088243335,215.78229725815598,122.24240125054877,114.96197926927258,835.0932654353085,232.8649654950021,139.11868113029115,241.39344567501942,250.12953346461381,206.93959313927112,241.48164696125338,156.11178890369442,166.10823496213663,203.19998180108513,622.505247014405,782.0830169189396,255.85159329062492,1
360.4494640137404,395.85947740016735,476.19882884981774,426.8889332058774,483.5970321078207,414.47985072362917,417.8491347814048,498.11624510157776,526.5998073457804,418.58129821628,399.1065217725461,362.27072763184395,290.847019999001,227.7701184831866,324.1053909669052,243.90641348478098,256.52652956867826,213.85044065156794,230.15486054112242,197.41468599265463,226.09870392805385,273.7897532772513,241.57551927954293,266.6301866329985,218.78136383871802,286.0898008687089,289.61891436102763,293.2133175892901,285.9847569265386,315.53258077857964,325.2289122069671,356.20830706360744,368.37040559361157,366.9313636052215,363.2370278377941,345.27580593166874,361.43389486967953,293.1782802770299,316.6278667463555,323.3816887166055,318.46401550502327,329.5823098280376,355.20250932921925,403.98457271146384,333.35542286569046,293.7435670301603,279.81193176140613,254.49055806695057,263.8644267695922,256.4216676196804,263.68281215842524,288.11456345454127,236.8604744609104,258.21705100235573,289.77642085244065,263.76355991894314,207.55660704768334,161.33378189027374,161.2846203416442,224.6995538792466,0
451.6208535544517,581.5449688484747,654.9929685082003,696.2774185141068,600.9673058871152,451.4597889313804,335.0559406923712,239.80278221172176,264.679616987362,362.47730304715475,501.54752330248044,604.1598213989279,685.4511273814004,652.8898248757831,578.0227461578854,501.70946015484657,346.2242153700994,283.48552495920876,223.3164066078927,341.22917344939725,440.30560100044715,563.8651624183493,671.084479163031,725.4438105032184,591.1316506840914,500.02558803155335,337.59090179003545,285.6252734495511,274.6401228998321,369.1116460961275,465.4751372844764,612.5850992380023,691.384096652682,739.7823250983837,625.2251978376269,472.1221746265074,383.41392859277823,303.3365434384832,248.1531809241028,348.33709202178693,467.374931834956,575.7802449170771,692.6538354504763,627.9148630733471,608.8642969112133,473.961576921447,341.4797712721146,256.752360389433,252.38202299751075,308.5727417215667,446.9842654079396,606.1086162715228,687.9898016736555,706.1889506181464,597.7508722266183,453.5163702444687,336.52443529800786,217.0069944301046,264.5454313229888,354.19684966955015,1
